company,address,longitude,latitude,status,link_to_page,note
Microsoft,Dronning Eufemias gate 71 Oslo Norway,10.760908,59.906863,Active,https://www.datacentermap.com/norway/oslo/microsoft-oslo/,
Microsoft,1 Woodlands Industrial Park E9 Singapore Singapore,103.80192404139342,1.4508542,Active,https://www.datacentermap.com/singapore/singapore/microsoft-singapore/,
Microsoft,8-9 Woodlands Industrial Park E9 Singapore Singapore,103.7939847,1.4482990500000001,Active,https://www.datacentermap.com/singapore/singapore/microsoft-singapore-woodlands-2-sg2/,
Microsoft,"1278-5 Gurang-dong, Gangseo-gu Busan South Korea",128.9062648710074,35.1164785,Active,https://www.datacentermap.com/south-korea/busan/microsoft-busan-pus05/,
Microsoft,"Av. de Madrid, 15 Alcalá de Henares Spain",-3.3511153,40.4841699,Planned,https://www.datacentermap.com/spain/madrid/microsoft-alcal-de-henares/,
Microsoft,"C. de La Torrecilla, 28 Algete Spain",-3.5605132700270383,40.59157305855944,Active,https://www.datacentermap.com/spain/madrid/microsoft-madrid-mad1/,
Microsoft,Pol. Ind. Centrovía Fase 5 La Muela Spain,-1.0831900001566932,41.60677955,Planned,https://www.datacentermap.com/spain/zaragoza/microsoft-la-muela/,
Microsoft,Pol. Ind. Malpica Villamayor de Gállego Spain,-6.314806335540767,37.2479634,Planned,https://www.datacentermap.com/spain/zaragoza/microsoft-villamayor-de-gallego/,
Microsoft,Rda. Externa Anillar (Z-40) Zaragoza Spain,-1,-1,Planned,https://www.datacentermap.com/spain/zaragoza/microsoft-zaragoza/,
Microsoft,Bakvretsgatan Gävle Sweden,17.14188143046359,60.6311240558126,Active,https://www.datacentermap.com/sweden/gavle/microsoft-gavle/,
Microsoft,Järbovägen 103 Sandviken Sweden,16.678066000000005,60.6686698,Active,https://www.datacentermap.com/sweden/gavle/microsoft-sandviken-gvx11/,
Microsoft,Farfarsvägen 1 Valbo Sweden,17.0090772,60.6008961,Active,https://www.datacentermap.com/sweden/gavle/microsoft-valbo-campus/,
Microsoft,Bakvretsgatan Gävle Sweden  ,17.14188143046359,60.6311240558126,Active,https://www.datacentermap.com/sweden/gavle/microsoft-gavle-gvx01/,Part of Microsoft Gävle Campus
Microsoft,Bakvretsgatan Gävle Sweden  ,17.14188143046359,60.6311240558126,Active,https://www.datacentermap.com/sweden/gavle/microsoft-gavle-gvx02/,Part of Microsoft Gävle Campus
Microsoft,Farfarsvägen 1 Valbo Sweden  ,17.0090772,60.6008961,Active,https://www.datacentermap.com/sweden/gavle/microsoft-valbo-gvx21/,Part of Microsoft Valbo Campus
Microsoft,Farfarsvägen 1 Valbo Sweden  ,17.0090772,60.6008961,Under Construction,https://www.datacentermap.com/sweden/gavle/microsoft-valbo-gvx22/,Part of Microsoft Valbo Campus
Microsoft,Västanvägen 86 Staffanstorp Sweden,12.3846506,57.787543,Active,https://www.datacentermap.com/sweden/malmo/microsoft-staffanstorp/,
Microsoft,"Lane 23, Nangong Rd Taoyuan Taiwan",121.2833615,24.9035994,Active,https://www.datacentermap.com/taiwan/taoyuan/microsoft-luzhu/,
Microsoft,"Lane 525, Taoying Rd Taoyuan Taiwan",121.3135753,25.0133712,Active,https://www.datacentermap.com/taiwan/taoyuan/microsoft-taoyuan/,
Microsoft,Cultuurweg 11 Middenmeer The Netherlands,-1,-1,Active,https://www.datacentermap.com/the-netherlands/amsterdam/microsoft-middenmeer/,
Microsoft,Agriport 570 Middenmeer The Netherlands,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-campus/,
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams05/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams06-a/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams06-south/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams071/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams07/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams08/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams09/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams11/,Part of Microsoft Middenmeer Campus
Microsoft,Agriport 570 Middenmeer The Netherlands  ,5.0380879,52.7654861,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams12/,Part of Microsoft Middenmeer Campus
Microsoft,Cultuurweg 11 Middenmeer The Netherlands  ,-1,-1,Active,https://www.datacentermap.com/the-netherlands/middenmeer/microsoft-middenmeer-ams14/,Part of Microsoft Middenmeer Campus
Microsoft,"NP10, Dyffryn Lane, Marshfield, Newport  Marshfield United Kingdom",-2.9662207,51.5810887,Active,https://www.datacentermap.com/united-kingdom/cardiff/microsoft-newport-imperial-park-cwl01/,
Microsoft,Loverose Wy Eggborough United Kingdom,-3.015609202926121,53.89142560440814,Active,https://www.datacentermap.com/united-kingdom/leeds/microsoft-eggborough-campus/,
Microsoft,Loverose Wy Eggborough United Kingdom  ,-3.015609202926121,53.89142560440814,Planned,https://www.datacentermap.com/united-kingdom/leeds/microsoft-eggborough-building-1/,Part of Microsoft Eggborough Campus
Microsoft,Loverose Wy Eggborough United Kingdom  ,-3.015609202926121,53.89142560440814,Planned,https://www.datacentermap.com/united-kingdom/leeds/microsoft-eggborough-building-2/,Part of Microsoft Eggborough Campus
Microsoft,West Rd &amp; Central Parade Leeds United Kingdom,-1,-1,Planned,https://www.datacentermap.com/united-kingdom/leeds/microsoft-leeds/,
Microsoft,Volt Ave / Bashley Rd London United Kingdom,-0.2040451,51.5074703,Under Construction,https://www.datacentermap.com/united-kingdom/london/microsoft-park-royal-lon01/,
Microsoft,"12901 W Olive Ave El Mirage Arizona, USA",-112.33713595044156,33.6066,Active,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-el-mirage-campus/,
Microsoft,"W Broadway Rd Goodyear Arizona, USA",-112.43975118191935,33.40660034457519,Active,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-airpark-campus/,
Microsoft,"3785 N Citrus Rd Goodyear Arizona, USA",-112.43843259889262,33.49147765,Active,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-campus/,
