company,address,longitude,latitude,status,link_to_page,note
Amazon,"8567 Warner Road Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8567-warner-a/,Part of Amazon AWS CMH - Warner Campus
Amazon,"8567 Warner Road Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8567-warner-b/,Part of Amazon AWS CMH - Warner Campus
Amazon,"8567 Warner Road Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8567-warner-c/,Part of Amazon AWS CMH - Warner Campus
Amazon,"8567 Warner Road Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8567-warner-d/,Part of Amazon AWS CMH - Warner Campus
Amazon,"8619 Industrial Parkway Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-a/,Part of Amazon AWS CMH - Industrial Parkway Campus
Amazon,"8619 Industrial Parkway Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-b/,Part of Amazon AWS CMH - Industrial Parkway Campus
Amazon,"8619 Industrial Parkway Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-c/,Part of Amazon AWS CMH - Industrial Parkway Campus
Amazon,"8619 Industrial Parkway Plain City Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-d/,Part of Amazon AWS CMH - Industrial Parkway Campus
Amazon,"2890-2970 Beech Road Johnstown Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-a/,Part of Amazon AWS CMH - Beech North Campus
Amazon,"2890-2970 Beech Road Johnstown Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-b/,Part of Amazon AWS CMH - Beech North Campus
Amazon,"2890-2970 Beech Road Johnstown Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-c/,Part of Amazon AWS CMH - Beech North Campus
Amazon,"2890-2970 Beech Road Johnstown Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-d/,Part of Amazon AWS CMH - Beech North Campus
Amazon,"2890-2970 Beech Road Johnstown Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-e/,Part of Amazon AWS CMH - Beech North Campus
Amazon,"14684 Industrial Pkwy Marysville Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-project-cosmos-bldg-a/,Part of Amazon AWS CMH - Project Cosmo Campus
Amazon,"14684 Industrial Pkwy Marysville Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-project-cosmos-bldg-b/,Part of Amazon AWS CMH - Project Cosmo Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-a/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-b/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-c/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-d/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-e/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-f/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"4120-4188 Scioto Darby Creek Rd Hillard Ohio, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-g/,Part of Amazon AWS CMH - Scioto Campus
Amazon,"77860-77866 Bombing Range Rd Boardman Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-bombing-campus/,
Amazon,"75242-75254 Gar Swanson Dr Boardman Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-gar-swanson-campus/,
Amazon,"75282-75300 Lewis and Clark Dr Boardman Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-lewis-east-campus/,
Amazon,"73575-73579 Lewis and Clark Dr Boardman Oregon, USA",-119.6305237,45.85088075,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-lewis-west-campus/,
Amazon,"79386-79392 Olson Rd Boardman Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-olson-campus/,
Amazon,"79536-79553 Rippee Rd Boardman Oregon, USA",-119.6550502,45.8408132,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-rippee-campus/,
Amazon,"73575 Lewis and Clark Dr Boardman Oregon, USA  ",-119.6305237,45.85088075,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-73575-lewis/,Part of Amazon AWS PDX - Lewis West Campus
Amazon,"73577 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-73577-lewis/,Part of Amazon AWS PDX - Lewis West Campus
Amazon,"73579 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-73579-lewis/,Part of Amazon AWS PDX - Lewis West Campus
Amazon,"75242 Gar Swanson Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75242-gar-swanson/,Part of Amazon AWS PDX - Gar Swanson Campus
Amazon,"75246 Gar Swanson Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75246-gar-swanson/,Part of Amazon AWS PDX - Gar Swanson Campus
Amazon,"75250 Gar Swanson Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75250-gar-swanson/,Part of Amazon AWS PDX - Gar Swanson Campus
Amazon,"75254 Gar Swanson Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75254-gar-swanson/,Part of Amazon AWS PDX - Gar Swanson Campus
Amazon,"75282 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75282-lewis/,Part of Amazon AWS PDX - Lewis East Campus
Amazon,"75288 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75288-lewis/,Part of Amazon AWS PDX - Lewis East Campus
Amazon,"75294 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75294-lewis/,Part of Amazon AWS PDX - Lewis East Campus
Amazon,"75300 Lewis and Clark Dr Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-75300-lewis/,Part of Amazon AWS PDX - Lewis East Campus
Amazon,"77860 Bombing Range Rd Boardman Oregon, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-77860-bombing/,Part of Amazon AWS PDX - Bombing Campus
Amazon,"77866 Bombing Range Rd Boardman Oregon, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-77866-bombing/,Part of Amazon AWS PDX - Bombing Campus
Amazon,"79386 Olson Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79386-olson/,Part of Amazon AWS PDX - Olson Campus
Amazon,"79388 Olson Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79388-olson/,Part of Amazon AWS PDX - Olson Campus
Amazon,"79390 Olson Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79390-olson/,Part of Amazon AWS PDX - Olson Campus
Amazon,"79392 Olson Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79392-olson/,Part of Amazon AWS PDX - Olson Campus
Amazon,"79536 Rippee Rd Boardman Oregon, USA  ",-119.6550502,45.8408132,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79536-rippee/,Part of Amazon AWS PDX - Rippee Campus
Amazon,"79539 Rippee Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79539-rippee/,Part of Amazon AWS PDX - Rippee Campus
Amazon,"79540 Rippee Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79540-rippee/,Part of Amazon AWS PDX - Rippee Campus
Amazon,"79541 Rippee Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79541-rippee/,Part of Amazon AWS PDX - Rippee Campus
Amazon,"79553 Rippee Rd Boardman Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-79553-rippee/,Part of Amazon AWS PDX - Rippee Campus
Amazon,"TBD Bombing Range Rd Boardman Oregon, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-bombing-c/,Part of Amazon AWS PDX - Bombing Campus
Amazon,"TBD Bombing Range Rd Boardman Oregon, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-bombing-d/,Part of Amazon AWS PDX - Bombing Campus
Amazon,"81712-81718 Lind Rd Hermiston Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-lind-campus/,
Amazon,"28803 NW Livestock Rd Hermiston Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-livestock-campus/,
Amazon,"976-994 E Penney Ave Hermiston Oregon, USA",-119.26656243666514,45.813201860657735,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-penney-campus/,
Amazon,"28803 NW Livestock Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-28803a-livestock/,Part of Amazon AWS PDX - Livestock Campus
Amazon,"28803 NW Livestock Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-28803b-livestock/,Part of Amazon AWS PDX - Livestock Campus
Amazon,"28803 NW Livestock Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-28803c-livestock/,Part of Amazon AWS PDX - Livestock Campus
Amazon,"28803 NW Livestock Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-28803d-livestock/,Part of Amazon AWS PDX - Livestock Campus
Amazon,"81712 Lind Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-81712-lind/,Part of Amazon AWS PDX - Lind Campus
Amazon,"81714 Lind Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-81714-lind/,Part of Amazon AWS PDX - Lind Campus
Amazon,"81716 Lind Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-81716-lind/,Part of Amazon AWS PDX - Lind Campus
Amazon,"81718 Lind Rd Hermiston Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-81718-lind/,Part of Amazon AWS PDX - Lind Campus
Amazon,"976 E Penney Ave Hermiston Oregon, USA  ",-119.29344093137897,45.84110832418308,Planned,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-976-penney/,Part of Amazon AWS PDX - Penney Campus
Amazon,"982 E Penney Ave Hermiston Oregon, USA  ",-119.26656243666514,45.813201860657735,Planned,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-982-penney/,Part of Amazon AWS PDX - Penney Campus
Amazon,"988 E Penney Ave Hermiston Oregon, USA  ",-119.26656243666514,45.813201860657735,Planned,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-988-penney/,Part of Amazon AWS PDX - Penney Campus
Amazon,"994 E Penney Ave Hermiston Oregon, USA  ",-119.26656243666514,45.813201860657735,Under Construction,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-994-penney/,Part of Amazon AWS PDX - Penney Campus
Amazon,"1600-3250 Beach Access Rd Umatilla Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-beach-campus/,
Amazon,"80817-80939 Powerline Rd Umatilla Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-powerline-campus/,
Amazon,"34820-34850 Wanapa Rd Umatilla Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-wanapa-campus/,
Amazon,"1600 Beach Access Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-1600-beach/,Part of Amazon AWS PDX - Beach Campus
Amazon,"1650 Beach Access Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-1650-beach/,Part of Amazon AWS PDX - Beach Campus
Amazon,"2400 Beach Access Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-2400-beach/,Part of Amazon AWS PDX - Beach Campus
Amazon,"3200 Beach Access Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-3200-beach/,Part of Amazon AWS PDX - Beach Campus
Amazon,"3250 Beach Access Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-3250-beach/,Part of Amazon AWS PDX - Beach Campus
Amazon,"34820 Wanapa Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-34820-wanapa/,Part of Amazon AWS PDX - Wanapa Campus
Amazon,"34830 Wanapa Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-34830-wanapa/,Part of Amazon AWS PDX - Wanapa Campus
Amazon,"34840 Wanapa Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-34840-wanapa/,Part of Amazon AWS PDX - Wanapa Campus
Amazon,"34850 Wanapa Rd Umatilla Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-34850-wanapa/,Part of Amazon AWS PDX - Wanapa Campus
Amazon,"80817 Powerline Rd Umatilla Oregon, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-80817-powerline/,Part of Amazon AWS PDX - Powerline Campus
Amazon,"80937 Powerline Rd Umatilla Oregon, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-80937-powerline/,Part of Amazon AWS PDX - Powerline Campus
Amazon,"80939 Powerline Rd Umatilla Oregon, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-80939-powerline/,Part of Amazon AWS PDX - Powerline Campus
Amazon,"1125 Electron Ave Berwick Pennsylvania, USA",-1,-1,Active,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-1125-electron/,
Amazon,"12807 Donop Rd Elmendorf Texas, USA",-1,-1,Active,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-12807-donop/,
Amazon,"7400 Potranco Rd San Antonio Texas, USA",-98.7668885,29.4208923,Active,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-7400-potranco/,
Amazon,"21310-21320 Beaumeade Cir Ashburn Virginia, USA",-77.47259234072556,39.026347,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-21310-21320-beaumeade-cir/,
Amazon,"44351-44254 Import Plaza Ashburn Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-import-campus/,
Amazon,"44854-44862 Interconnection Plz Ashburn Virginia, USA",-77.4495202253672,39.0263681,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-interconnection-campus/,
Amazon,"20935-20934 Lodoun County Pkwy Ashburn Virginia, USA",-77.46419140192572,39.03672265,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-loudoun-county-campus/,
Amazon,"21263-21271 Smith Switch Rd Ashburn Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-smith-campus/,
Amazon,"41789 Cochran Mill Rd Leesburg Virginia, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-41789-cochran-mill-rd/,
Amazon,"20935 Loudoun County Pkwy Ashburn Virginia, USA  ",-77.46464955502177,39.036568200000005,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-20935-loudoun/,Part of Amazon AWS IAD - Loudoun County Campus
Amazon,"20945 Loudoun County Pkwy Ashburn Virginia, USA  ",-77.49307174971167,39.03653335,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-20945-loudoun/,Part of Amazon AWS IAD - Loudoun County Campus
Amazon,"21263 Smith Switch Rd Ashburn Virginia, USA  ",-77.45966508539769,39.029577450000005,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-21263-smith/,Part of Amazon AWS IAD - Smith Campus
Amazon,"21267 Smith Switch Rd Ashburn Virginia, USA  ",-77.4582461,39.0287737,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-21267-smith/,Part of Amazon AWS IAD - Smith Campus
Amazon,"21271 Smith Switch Rd Ashburn Virginia, USA  ",-77.45749705034054,39.027912650000005,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-21271-smith/,Part of Amazon AWS IAD - Smith Campus
Amazon,"21310 Beaumeade Cir Ashburn Virginia, USA  ",-77.45648818454544,39.020044057367954,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-21310-beaumeade-cir/,Part of Amazon AWS IAD - 21310-21320 Beaumeade Cir
Amazon,"21320 Beaumeade Cir Ashburn Virginia, USA  ",-77.45648818454544,39.020044057367954,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-iad-21320-beaumeade-cir/,Part of Amazon AWS IAD - 21310-21320 Beaumeade Cir
Amazon,"44854 Interconnection Plz Ashburn Virginia, USA  ",-77.4495202253672,39.0263681,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-44854-interconnection/,Part of Amazon AWS IAD - Interconnection Campus
Amazon,"44858 Interconnection Plz Ashburn Virginia, USA  ",-77.4508703496484,39.02635735,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-44858-interconnection/,Part of Amazon AWS IAD - Interconnection Campus
Amazon,"44862 Interconnection Plz Ashburn Virginia, USA  ",-77.45282885,39.02710865,Active,https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-44862-interconnection/,Part of Amazon AWS IAD - Interconnection Campus
Amazon,"44254 Import Plaza Ashburn Virginia, USA  ",-77.47036644824759,39.0172477,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-iad-44254-import/,Part of Amazon AWS IAD - Import Campus
Amazon,"44305 Import Plaza Ashburn Virginia, USA  ",-77.4761723,39.0447079,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-iad-44305-import/,Part of Amazon AWS IAD - Import Campus
Amazon,"44351 Import Plaza Ashburn Virginia, USA  ",-77.4761723,39.0447079,Active,https://www.datacentermap.com/usa/virginia/ashburn/amazon-iad-44351-import/,Part of Amazon AWS IAD - Import Campus
Amazon,"5845-5915 Wellington Rd Bristow Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-wellington-campus1/,
Amazon,"5845 Wellington Rd Bristow Virginia, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-5845-wellington/,Part of Amazon AWS IAD - Wellington Campus (Bristow)
Amazon,"5945 Wellington Rd Bristow Virginia, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/virginia/bristow/amazon-aws-iad-5945-wellington/,Part of Amazon AWS IAD - Wellington Campus (Bristow)
Amazon,"Clubber Ln / Prediction Ln Chantilly Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/aws-clubber-prediction-campus/,
Amazon,"3980 Mallory Dr Chantilly Virginia, USA",-77.45157474161181,38.905230919643486,Active,https://www.datacentermap.com/usa/virginia/chantilly/aws-iad-virginia-mallory-campus/,
Amazon,"4100 Westfax Dr Chantilly Virginia, USA",-77.45352935410324,38.899537699999996,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-westfax-campus/,
Amazon,"44150 Wade Dr Chantilly Virginia, USA",-77.4395514,38.8860348,Land Banked,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-44150-wade-dr/,
Amazon,"25020 Willard Rd Chantilly Virginia, USA",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-25020-willard/,
Amazon,"25311 Prediction Ln Chantilly Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-25311-prediction/,Part of Amazon AWS IAD - Clubber &amp; Prediction Campus
Amazon,"25316 Prediction Ln Chantilly Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-25316-prediction/,Part of Amazon AWS IAD - Clubber &amp; Prediction Campus
Amazon,"4100B Westfax Dr Chantilly Virginia, USA  ",-77.45589294433347,38.90031429355888,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-4100-westfax/,Part of Amazon AWS IAD - Westfax Campus
Amazon,"4101A Westfax Dr Chantilly Virginia, USA  ",-77.45589294433347,38.90031429355888,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-4101-westfax/,Part of Amazon AWS IAD - Westfax Campus
Amazon,"43701 Clubber Ln Chantilly Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-43701-clubber/,Part of Amazon AWS IAD - Clubber &amp; Prediction Campus
Amazon,"43736 Clubber Ln Chantilly Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-43736-clubber/,Part of Amazon AWS IAD - Clubber &amp; Prediction Campus
Amazon,"43764 Clubber Ln Chantilly Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-43764-clubber/,Part of Amazon AWS IAD - Clubber &amp; Prediction Campus
Amazon,"43920 Lone Cedar Ln Chantilly Virginia, USA",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-43920-lone-cedar/,
Amazon,"3980 Mallory Dr Chantilly Virginia, USA  ",-77.45157474161181,38.905230919643486,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-virginia-mallory-1/,Part of Amazon AWS IAD - Virginia Mallory Campus
Amazon,"3980 Mallory Dr Chantilly Virginia, USA  ",-77.45157474161181,38.905230919643486,Active,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-virginia-mallory-2/,Part of Amazon AWS IAD - Virginia Mallory Campus
Amazon,"3980 Mallory Dr Chantilly Virginia, USA  ",-77.45157474161181,38.905230919643486,Under Construction,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-iad-virginia-mallory-3/,Part of Amazon AWS IAD - Virginia Mallory Campus
Amazon,"20420 Germanna Hwy Stevensburg Virginia, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/virginia/culpeper/amazon-aws-iad-20420-germanna/,
Amazon,"Fadeley Ln / Woodside Ln Dulles Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/aws-iad-fadeley-woodside-campus/,
Amazon,"22370-22420 Kipper Dr Dulles Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-kipper-campus/,
Amazon,"43649-43975 Light Speed Plz Dulles Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/aws-iad-light-speed-plz-campus/,
Amazon,"Platform Plz / Old Ox Rd Dulles Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/aws-iad-platform-old-ox-campus/,
Amazon,"24214-24244 Quail Ridge Ln Aldie Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-quail-campus/,
Amazon,"22370 Kipper Dr Dulles Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-22370-kipper/,Part of Amazon AWS IAD - Kipper Campus
Amazon,"22420 Kipper Dr Dulles Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-22420-kipper/,Part of Amazon AWS IAD - Kipper Campus
Amazon,"22890 Platform Plz Dulles Virginia, USA  ",-77.48242540309394,38.99736885,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-22890-platform/,Part of Amazon AWS IAD - Platform &amp; Old Ox Campus
Amazon,"22900 Platform Plz Dulles Virginia, USA  ",-77.4175502418966,38.981455249999996,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-22900-platform/,Part of Amazon AWS IAD - Platform &amp; Old Ox Campus
Amazon,"22940 Platform Plz Dulles Virginia, USA  ",-77.48148356492148,38.99716835,Active,https://www.datacentermap.com/usa/virginia/dulles/amazon-aws-iad-22940-platform/,Part of Amazon AWS IAD - Platform &amp; Old Ox Campus
